Country Name,Country Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Estonia,EST,29.775821685791,30.4089946746826,31.720100402832,33.57568359375,33.4643707275391,30.8500003814697,31.7315711975098,32.6602210998535,
Ethiopia,ETH,,1.33300995826721,,,,,6.28919649124146,,
Finland,FIN,23.0300006866455,25.4359493255615,24.3400001525879,27.8136768341064,25.9400005340576,30.9471302032471,28.2076778411865,28.7976665496826,
Fiji,FJI,,,5.17000007629395,,,,10.0197696685791,,
France,FRA,17.6599998474121,17.3999996185303,18.0,19.2230129241943,19.7000007629395,20.9787750244141,22.9377460479736,22.5577774047852,24.354621887207
United Kingdom,GBR,25.1243190765381,26.1183948516846,33.9199981689453,27.8820743560791,29.0026969909668,37.2799987792969,39.5900001525879,35.85205078125,37.1295585632324
Georgia,GEO,34.6597900390625,32.8499984741211,34.0200004577637,34.8497581481934,33.6699981689453,33.1648941040039,34.2079086303711,34.0200004577637,34.5390701293945
Ghana,GHA,4.72734594345093,,3.49149990081787,,,,,6.22969007492065,
Guinea,GIN,,7.1741099357605,,6.21000003814697,22.7037582397461,,,,
"Gambia, The",GMB,2.04999995231628,,,1.39770996570587,,1.88328003883362,,,9.04935646057129
Guinea-Bissau,GNB,,,,0.0,2.20896172523499,,,2.70413637161255,
Greece,GRC,22.9300003051758,20.1399993896484,23.5572547912598,24.1726455688477,24.4034461975098,26.0400009155273,28.1758575439453,28.9304580688477,
Grenada,GRD,,,,5.19569635391235,5.98692035675049,6.11760234832764,,,
Guatemala,GTM,3.78042006492615,,,,4.32000017166138,,,5.68784999847412,4.16229772567749
Guyana,GUY,,,,3.04261779785156,4.46917009353638,,,,
Honduras,HND,9.35000038146973,10.5,5.9344277381897,9.57999992370605,9.63000011444092,,,,
Croatia,HRV,15.3868761062622,16.0571804046631,16.9888916015625,18.0253562927246,18.0067329406738,18.9136714935303,18.9514045715332,19.0439777374268,
Haiti,HTI,,,4.53101015090942,,,,,,
Hungary,HUN,20.6700000762939,20.4099998474121,20.772331237793,21.7858905792236,22.5712108612061,24.0799999237061,25.8177375793457,26.128345489502,
Indonesia,IDN,8.47999954223633,8.78999996185303,8.23369979858398,9.36999988555908,8.78998947143555,10.5200004577637,9.48564147949219,9.48062133789062,9.32683753967285
India,IND,,10.1431703567505,,10.7799997329712,12.0160398483276,12.2200002670288,,12.1400003433228,13.2299995422363
Ireland,IRL,31.0062866210938,31.5917129516602,31.1599998474121,34.9246406555176,35.1964340209961,36.9319190979004,37.7408866882324,37.2724380493164,
"Iran, Islamic Rep.",IRN,3.10728645324707,18.1800003051758,0.0,16.8688163757324,17.3763217926025,17.3704242706299,17.7855739593506,18.2504196166992,
Iraq,IRQ,,,,10.4068899154663,,,10.9389886856079,,
Iceland,ISL,32.3081283569336,34.9200897216797,36.9775695800781,38.9894828796387,36.1399993896484,36.6199989318848,34.156925201416,34.2301330566406,
Israel,ISR,33.2099990844727,33.9819717407227,34.8950538635254,35.7983818054199,36.2310218811035,36.5067901611328,37.2001266479492,38.054126739502,
Italy,ITA,14.499436378479,14.6699409484863,15.5496873855591,16.1499462127686,16.4097290039062,16.5499992370605,16.2955207824707,16.4901714324951,
Jamaica,JAM,,,,,,,,10.9498100280762,
Jordan,JOR,,,20.9268398284912,,,,,,
Japan,JPN,,,,,,25.5400009155273,,,
Kazakhstan,KAZ,27.8106708526611,,,34.0800018310547,37.6751594543457,,,,
Kenya,KEN,,,,,4.80908012390137,3.74181008338928,5.67963123321533,6.09258985519409,
Kyrgyz Republic,KGZ,0.0,0.0,0.0,24.2648506164551,,,,,
Cambodia,KHM,5.04369831085205,6.24475765228271,4.92364501953125,,0.114589996635914,5.9446907043457,4.56162977218628,,
Kiribati,KIR,1.24421882629395,,,2.77992010116577,4.06036996841431,1.98977661132812,,,
"Korea, Rep.",KOR,28.6800003051758,31.7693634033203,32.154483795166,33.0220794677734,33.6001853942871,33.8704376220703,34.2422485351562,34.5359725952148,35.6374397277832
Kuwait,KWT,9.59000015258789,,10.6700000762939,11.1199998855591,,,,,
Lao PDR,LAO,,,5.15476989746094,,,,,5.19384670257568,
Lebanon,LBN,,,,33.2799987792969,22.1418571472168,,,,
Liberia,LBR,,3.66464829444885,3.39418649673462,,5.0644998550415,,,,
Sri Lanka,LKA,0.851821422576904,0.797130823135376,0.665928065776825,0.684106409549713,0.746383011341095,0.692696988582611,0.75661712884903,0.911603033542633,
Lesotho,LSO,,,,3.93763995170593,5.61074018478394,,,,
Lithuania,LTU,33.0999984741211,33.939998626709,34.5400009155273,35.9517211914062,37.3273239135742,38.0999984741211,40.1166534423828,41.4149131774902,
Luxembourg,LUX,30.5501194000244,34.5298538208008,32.731559753418,35.6957473754883,37.9993743896484,38.1812858581543,41.7206802368164,42.3309173583984,
Latvia,LVA,27.7000007629395,29.1100006103516,29.2247142791748,30.0300006866455,30.9400005340576,32.7584533691406,31.4416408538818,31.9501533508301,
Monaco,MCO,,44.1762580871582,,,,,,,
Moldova,MDA,19.3700008392334,18.8268280029297,18.9358177185059,20.1200008392334,20.0499992370605,20.1900005340576,20.4300003051758,20.3899993896484,20.9641456604004
Madagascar,MDG,2.6768274307251,,,2.75999999046326,,,2.92739009857178,,
Maldives,MDV,,8.53483390808105,6.35904979705811,,10.9565267562866,,,,
Mexico,MEX,14.7799997329712,14.710000038147,15.3699998855591,16.0200004577637,,17.1299991607666,,,
Marshall Islands,MHL,,,,,6.20028162002563,,4.18941640853882,,
North Macedonia,MKD,15.2407369613647,17.0363025665283,17.2211837768555,21.1261196136475,17.53786277771,21.6800003051758,19.3952503204346,19.8216209411621,21.0402164459229
Mali,MLI,2.65171003341675,1.54111206531525,1.63739514350891,3.12717008590698,3.09232997894287,1.55999994277954,,3.81480407714844,
Malta,MLT,13.2799997329712,13.4899997711182,16.7203636169434,18.4200000762939,20.4621734619141,21.8400001525879,22.5654582977295,22.6174163818359,
Myanmar,MMR,,,6.76923608779907,7.42544794082642,9.35000038146973,12.3559694290161,,,
Montenegro,MNE,16.9737663269043,19.2003726959229,19.3194942474365,21.4508209228516,19.7658882141113,19.5769786834717,59.2587928771973,61.090518951416,
Mongolia,MNG,29.1100387573242,29.1731624603271,29.9934101104736,29.282169342041,31.90478515625,32.5999984741211,32.8566627502441,31.6441268920898,31.7103157043457
Mozambique,MOZ,2.49363803863525,,1.83000004291534,,,3.3199999332428,,3.0377299785614,
Mauritania,MRT,5.16966009140015,,4.71308898925781,,2.92197418212891,,,,
Mauritius,MUS,8.40093040466309,7.71900320053101,8.26654052734375,9.33039283752441,9.4877872467041,11.9311513900757,0.0,,
Malawi,MWI,1.37791001796722,,0.872150123119354,,,1.32095003128052,,,
Malaysia,MYS,,11.3100004196167,13.0671644210815,13.2122898101807,12.3900003433228,14.0993814468384,16.4668369293213,14.5600004196167,
Namibia,NAM,,9.27557563781738,,,,,,,
New Caledonia,NCL,,,,,15.1886596679688,,,19.5735034942627,
Niger,NER,,,1.16503775119781,0.941160023212433,1.09039509296417,,,1.14498543739319,
Nigeria,NGA,,5.93782997131348,,8.14807987213135,6.57126998901367,,10.9653997421265,3.47727274894714,
Nicaragua,NIC,,,,,,,20.2939605712891,,
Netherlands,NLD,28.8700008392334,29.4099998474121,30.2854919433594,31.0900001525879,32.7396507263184,34.7700004577637,35.5119667053223,36.6276969909668,
Norway,NOR,26.6499996185303,27.3299999237061,28.0699996948242,30.0355529785156,29.2900009155273,32.1195335388184,30.4537925720215,31.1733207702637,
Nepal,NPL,,,5.81882381439209,,,,,,
Nauru,NRU,,,,,,,1.56774914264679,,
New Zealand,NZL,25.8600006103516,28.1000003814697,29.7358131408691,31.2374534606934,31.6728115081787,32.2799987792969,,,
Oman,OMN,12.460000038147,,5.8101372718811,5.81011772155762,5.81015777587891,17.1000003814697,13.9395332336426,19.1100006103516,
Pakistan,PAK,8.06536197662354,16.1812782287598,8.64999961853027,3.17000007629395,4.15000009536743,,8.62528419494629,,
Panama,PAN,,,,,19.6299991607666,,,16.2066173553467,16.1276836395264
Philippines,PHL,,,16.0200004577637,,24.4099998474121,20.3400001525879,21.7091598510742,18.075719833374,
Palau,PLW,,,,,,14.6928749084473,,,
Papua New Guinea,PNG,,,,2.15040993690491,,,,3.13966274261475,
Poland,POL,24.2688179016113,24.9500007629395,25.8786201477051,26.4762535095215,27.2586536407471,28.0100002288818,28.2374706268311,28.645357131958,
Puerto Rico,PRI,,,7.59000015258789,,,,,,
"Korea, Dem. People's Rep.",PRK,30.9340763092041,31.7693634033203,32.154483795166,33.0220794677734,33.6001853942871,33.8704376220703,34.2422485351562,34.5359725952148,
Portugal,PRT,18.1800003051758,19.0,19.25,18.6499996185303,20.7199993133545,22.5100002288818,25.0265216827393,25.3610610961914,23.9583301544189
Paraguay,PRY,12.8000001907349,12.3500003814697,,13.0200004577637,13.9899997711182,14.1899995803833,,,
West Bank and Gaza,PSE,17.1200008392334,17.5900001525879,18.0200004577637,19.0900001525879,21.6766109466553,21.7099990844727,22.1371746063232,22.75,
Qatar,QAT,17.8108100891113,18.8799991607666,19.0300006866455,19.974573135376,19.6199398040771,27.9772491455078,28.7944869995117,30.3899993896484,
Romania,ROU,14.0779943466187,14.2660112380981,14.3637037277222,14.5098524093628,14.786021232605,15.137565612793,13.9771289825439,15.2834615707397,
Russian Federation,RUS,,,,,,,41.2200012207031,,
Rwanda,RWA,2.20666003227234,,5.61589050292969,4.13000011444092,6.01935720443726,3.30790996551514,5.86872100830078,4.46000003814697,5.14924049377441
Saudi Arabia,SAU,,,25.9799995422363,,,31.0499992370605,31.1062126159668,31.3336486816406,30.8887481689453
Sudan,SDN,,,,,,,,9.34699058532715,
Senegal,SEN,2.51695990562439,3.62067008018494,2.75999999046326,3.16594004631042,3.64053988456726,,,4.90400886535645,
Singapore,SGP,28.2099990844727,29.1299991607666,30.7099990844727,31.6000003814697,32.3699989318848,32.9799995422363,36.060001373291,36.189998626709,
Sierra Leone,SLE,,,2.14157009124756,1.90912628173828,1.95823001861572,,,,
El Salvador,SLV,,7.11999988555908,6.67000007629395,,8.34000015258789,8.43000030517578,,,7.26999998092651
San Marino,SMR,,,,15.7600002288818,,18.1900005340576,,18.3899993896484,
Somalia,SOM,,,,,,,,4.26999998092651,
Serbia,SRB,13.5799999237061,14.5100002288818,14.8999996185303,15.4879369735718,15.5200004577637,16.2851524353027,16.9075469970703,17.0843830108643,18.6692008972168
Sao Tome and Principe,STP,,,2.75315546989441,,4.8479700088501,,,,
Suriname,SUR,,,,4.9513897895813,,,,,
Slovak Republic,SVK,18.9200000762939,19.6399993896484,20.6800003051758,21.8899993896484,22.8600006103516,23.6204929351807,24.5144329071045,25.8375110626221,
Slovenia,SVN,18.8099994659424,19.6399993896484,20.6800003051758,20.6114616394043,21.5100002288818,23.6385955810547,26.5943374633789,26.0893592834473,
Sweden,SWE,23.0,23.4799995422363,23.9400005340576,30.9937076568604,25.0799999237061,32.5396308898926,32.6667137145996,33.6940689086914,
Eswatini,SWZ,,12.6465692520142,,,,,14.4894857406616,6.40754985809326,18.2514572143555
Turks and Caicos Islands,TCA,,,,,11.7487096786499,,,,
Chad,TCD,,,,2.73194313049316,1.75650000572205,,,,
Togo,TGO,5.65889358520508,,3.10193991661072,,3.80260682106018,,,5.88405132293701,
Thailand,THA,,14.8100004196167,,14.9399995803833,15.6300001144409,,,17.3500003814697,
Tajikistan,TJK,,13.4074630737305,12.0100002288818,,,,,,
Turkmenistan,TKM,10.1430797576904,,,,13.8386697769165,,,,
Timor-Leste,TLS,,7.36493015289307,,,,,10.4989490509033,1.26540040969849,
Tonga,TON,,,,3.88434386253357,9.49322986602783,,5.45926856994629,,
Trinidad and Tobago,TTO,,,,,0.0460026636719704,0.181459173560143,0.147553563117981,10.1399097442627,
Tunisia,TUN,,,,13.3981304168701,13.8788766860962,,,12.8028297424316,
Turkiye,TUR,10.5960102081299,11.4939594268799,12.0233488082886,12.4488391876221,13.2090663909912,14.2070665359497,20.4976119995117,20.9415740966797,
Tuvalu,TUV,,6.22063541412354,8.4344310760498,,,,,6.05095529556274,
Tanzania,TZA,1.6764999628067,,,1.41936004161835,,1.57470774650574,,2.31976008415222,
Uganda,UGA,,0.940330028533936,2.92620801925659,,4.25233602523804,,4.43540859222412,,
Uruguay,URY,10.5,10.460000038147,11.3400001525879,11.4700002670288,11.8400001525879,,,22.0100002288818,
United States,USA,32.5,33.439998626709,32.0158805847168,34.9900016784668,36.0551528930664,37.5200004577637,35.0492286682129,37.6599998474121,38.5680274963379
Uzbekistan,UZB,15.8000001907349,16.3199996948242,,16.2999992370605,16.4300003051758,,16.4500007629395,16.8500003814697,
"Venezuela, RB",VEN,21.5400009155273,25.1499996185303,22.2573757171631,,,,,,
Viet Nam,VNM,,,,,10.25,10.3575077056885,10.2703876495361,11.5200004577637,11.2206144332886
Vanuatu,VUT,,,,,3.50382971763611,2.58072924613953,,,
Samoa,WSM,,,,,11.0046997070312,,,16.4844264984131,
South Africa,ZAF,6.07000017166138,8.25026321411133,8.25,11.1089563369751,8.02000045776367,7.68192005157471,12.960000038147,11.4343910217285,12.2000169754028
Zambia,ZMB,,,1.58607089519501,1.8147200345993,2.25983357429504,3.26121473312378,2.3370246887207,2.71212387084961,
Zimbabwe,ZWE,6.95983982086182,,3.25,,5.70975017547607,,0.959930837154388,0.91387802362442,
