Country,Year,GDP_per_capita,Education_Attainment,Life_Expectancy,Unemployment_Rate,Happiness Score,Life_Expectancy_2024_Missing
united kingdom,2016,40985.2351382417,26.1183948516846,81.1560975609756,4.867,6.714,False
united kingdom,2017,40572.1214823783,33.9199981689453,81.2560975609756,4.452,6.814,False
united kingdom,2018,43203.8141057739,27.8820743560791,81.2560975609756,4.12,7.054,False
united kingdom,2019,42662.5353740311,29.0026969909668,81.4048780487805,3.613,7.16450023651123,False
united kingdom,2020,40201.6812422928,37.2799987792969,80.3512195121951,4.472,7.064,False
united kingdom,2021,46896.8662432834,39.5900001525879,80.7,4.826,6.943,False
united kingdom,2022,45935.9276473925,35.85205078125,82.0585365853659,3.73,6.796,False
united kingdom,2023,49463.8554617343,37.1295585632324,,3.984,6.749,True
united states,2015,57040.2082136605,32.5,78.690243902439,5.28,7.104,False
united states,2016,58206.6141931844,33.439998626709,78.5390243902439,4.869,6.993,False
united states,2017,60322.2614241747,32.0158805847168,78.5390243902439,4.355,6.886,False
united states,2018,63201.0458483771,34.9900016784668,78.6390243902439,3.896,6.892,False
united states,2019,65604.6815198734,36.0551528930664,78.7878048780488,3.669,6.93959999084473,False
united states,2020,64411.3731779373,37.5200004577637,76.9804878048781,8.055,6.951,False
united states,2021,71318.3073592183,35.0492286682129,76.3292682926829,5.349,6.977,False
united states,2022,78035.1753604212,37.6599998474121,77.4341463414634,3.65,6.894,False
united states,2023,82769.4122114216,38.5680274963379,,3.638,6.725,True
uruguay,2015,17125.9016800298,10.5,77.483,7.488,6.545,False
uruguay,2016,17009.7586944503,10.460000038147,77.571,7.841,6.454,False
uruguay,2017,19184.6626659717,11.3400001525879,77.625,7.89,6.379,False
uruguay,2018,19249.9401532664,11.4700002670288,77.611,8.336,6.293,False
uruguay,2019,18315.7352857194,11.8400001525879,77.508,8.836,6.44010019302368,False
uruguay,2020,15789.6857422214,,78.43,10.413,6.431,False
uruguay,2021,17888.211510172,,75.436,9.328,6.474,False
uruguay,2022,20691.9738991763,22.0100002288818,78.0,7.877,6.494,False
uruguay,2023,22797.8111731861,,,8.355,6.611,True
uzbekistan,2015,2803.19018021751,15.8000001907349,70.475,5.15,5.987,False
uzbekistan,2016,2753.37951427589,16.3199996948242,70.755,5.16,5.971,False
uzbekistan,2017,2190.60411562888,,71.01,5.83,6.096,False
uzbekistan,2018,1813.08530813664,16.2999992370605,71.149,5.389,6.174,False
uzbekistan,2019,2041.38480729431,16.4300003051758,71.344,4.932,6.25759983062744,False
uzbekistan,2020,1978.28051860763,,70.331,5.293,6.179,False
uzbekistan,2021,2258.51964119278,16.4500007629395,70.862,5.364,6.063,False
uzbekistan,2022,2578.66689394219,16.8500003814697,71.674,4.49,6.014,False
uzbekistan,2023,2849.51461071911,,,4.46,6.195,True
viet nam,2015,2577.56885340113,,73.876,1.848,5.061,False
viet nam,2016,2735.0604380416,,73.938,1.848,5.074,False
viet nam,2017,2956.10992127753,,73.963,1.874,5.103,False
viet nam,2018,3222.31003125366,,73.976,1.161,5.175,False
viet nam,2019,3440.90025375434,10.25,74.093,1.681,5.35349988937378,False
viet nam,2020,3534.03953482647,10.3575077056885,75.378,2.103,5.411,False
viet nam,2021,3704.1935590038,10.2703876495361,73.618,2.385,5.485,False
viet nam,2022,4116.38576094153,11.5200004577637,74.58,1.523,5.763,False
viet nam,2023,4282.08851724506,11.2206144332886,,1.645,6.043,True
zambia,2015,1295.87788680068,,61.208,5.942,4.795,False
zambia,2016,1239.08527877713,,61.794,5.239,4.514,False
zambia,2017,1483.46577328065,1.58607089519501,62.12,4.529,4.377,False
zambia,2018,1463.89997855593,1.8147200345993,62.342,5.033,4.107,False
zambia,2019,1258.98619844462,2.25983357429504,62.793,5.542,3.75939989089966,False
zambia,2020,951.644316655957,3.26121473312378,62.38,6.033,4.073,False
zambia,2021,1127.16077872857,2.3370246887207,61.223,5.199,3.76,False
zambia,2022,1447.12310138035,2.71212387084961,61.803,5.995,3.982,False
zambia,2023,1330.72780576709,,,5.905,3.502,True
zimbabwe,2015,1386.42284717709,6.95983982086182,59.591,5.377,4.193,False
zimbabwe,2016,1407.41536437554,,60.306,5.886,3.875,False
zimbabwe,2017,3448.08253696926,3.25,60.709,6.344,3.692,False
zimbabwe,2018,2271.8533351306,,61.414,6.793,3.663,False
zimbabwe,2019,1684.02790388182,5.70975017547607,61.292,7.373,3.2992000579834,False
zimbabwe,2020,1730.41348946953,,61.124,8.621,3.145,False
zimbabwe,2021,1724.38773104902,0.959930837154388,59.253,9.54,2.995,False
zimbabwe,2022,2040.55245910726,0.91387802362442,59.391,10.087,3.204,False
zimbabwe,2023,2156.0340040333,,,8.759,3.341,True
